d,x,regime,phi_a,phi_b,target_difference,theoretical_bound,representation_distance,indistinguishable
0.1,-0.033591703755498026,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.7134608131887408,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.5045738714096033,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.013195024974247183,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7467292662982177,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.9938471002681235,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4537991983560139,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.20361823692398828,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6174436848319538,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6535812108539447,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7134506408033354,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6001290967526867,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.49025711800940064,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7559692744334419,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8647693131039396,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8782127225733025,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.74220958377971,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.5546801620039938,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.13226387804147488,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.054637333139272215,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8471425585027148,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.41417475019221817,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8159955098194414,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.25532141547635634,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.9314839282301115,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.5803536740897037,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.16057808325633105,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8085196289216001,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.5195919303586216,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.614769128149063,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.3467240960619664,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8738694721656846,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8768980984371233,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.9426190194911324,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.11762990382534722,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.03590730176805246,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.5292639486415975,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.03456627661583922,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.33123964606971623,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.9462100436622727,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.883919432009695,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.206602639749909,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7004356166108925,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.2987045559516097,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8723432550569736,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.04872954790486239,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4183664237889042,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.04330574634974571,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.2277508176649099,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.20316868026963708,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.5370325830982052,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7809305990709567,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.586432210198709,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.5250904950416022,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4953333563000242,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6286607263860395,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4262885984918767,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.9630091196168555,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.3472563717483239,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.12097876525694007,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.3797544670221964,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8092690605049111,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.514989824020978,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.03563477429771034,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.06790706752885267,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.11399133373762682,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.9034141116908814,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.03693266424853525,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8023900279333802,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.30332077058887075,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.65565811811642,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.44551241129406716,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.18630459900989127,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8545851709413168,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8704090045858732,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8842770298225675,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.37084973350439254,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.301070576940242,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.3768921766266313,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6600142485340506,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6612689553188362,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8293240255494574,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.2449057967075028,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.7745749305068252,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4619195149725499,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6565658815214626,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8430084594333682,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.3351958301963558,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.32887026483899384,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.830543583804974,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.6302570442964723,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7784696488506186,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4279548184801911,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.9120793438807098,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.07583080840905687,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.6550116994131285,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.13219114935368648,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8972825827465538,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.2896797115832579,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.4099059260200266,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.17836041025844174,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.25612427607838995,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4121547920740345,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6969316347102041,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.6618327826471604,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.5935810306368945,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.107613280944308,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.3709318872037015,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4162961281524351,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7819777882107342,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7553200969203957,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.08323407740455457,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6064435820788143,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.48612357931526695,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.284729981605103,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.3058778108174631,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8678178717640825,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.01848727101563763,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.2276537482813017,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.8052048965516636,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.3119805227243675,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.5565122423765823,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.6923098378931098,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.046267127149039355,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.9434739060646882,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.22580205066451797,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.5631620328276021,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.39505446160689317,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.5552558292672138,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.40620545282353104,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.40441464633524693,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.5382343899971982,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.6115790685108822,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.6776846008471311,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.8182435444764,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.6435235607786318,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.1627938536119744,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.7961019877456432,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.34613121665971436,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.0477400764146827,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.3631160167695553,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.58863204247367,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.40008712849565065,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.19559149824914335,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.9893605537964882,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.977908487846685,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.9723573385014295,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.1391384004195173,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.4887582780537536,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.6770123231190006,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.2865175537241236,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.983998848406159,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.9351387260434085,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.16034104875501876,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.07216292192203322,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,-0.7371418121535225,preserved,-0.1,0.1,0.2,0.1,0.2,False
0.1,0.31049579472307687,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.0544783025156117,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.12781138912279855,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5299350613134177,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.38682739000250366,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.19045053559397296,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.70823724353804,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8590777916043291,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.16224522718974566,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8311837747437014,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.8310538229127051,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6116406539533468,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.41945563763473737,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6204050729196233,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.7189943149675428,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.33178555171797397,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9051423788519595,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.056915519521514746,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.649876102332339,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.3622554796800377,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.02757930366150152,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9062959550759366,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.08979263473561305,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5810436969343922,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.33351277528201106,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.50021045803603,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.647829676283949,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.2532301034366604,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.45731192417320954,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9656692799074889,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7956682782658702,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.870113418836362,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6471733576066463,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.12258281205750432,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.7924659681337014,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.9614538437044982,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.31204629970955255,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.14035420870731552,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.03808592435085645,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.031001603913969555,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.8829243891653982,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.28145074654754487,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.17575530208529533,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5869151184415577,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.5263150616207499,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.12658518870624014,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.05105663381821013,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.8536492355351997,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5910251531573292,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7152698353286933,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.15599102732261771,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.8452088463348866,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.214495034172401,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.4127483393911855,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4137604310991858,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.04633768978265618,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.9049904282084853,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.9468006466011301,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.2865572848647602,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.49246765247474134,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8039372838760315,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.23854233913248857,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.22877562371946514,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4592651872471767,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.7334459835031455,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7849792272104572,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9963682238696876,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5255374282782288,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6189325177054181,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.2784174392851164,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.5449187503356108,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5821306509718223,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8169298964431191,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6344540015152722,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.0679971724109083,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.4797205691252253,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7458717976560796,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8928117786822543,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.605839376454282,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.35641051629417264,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.07828174675552124,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.04802168304651522,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.08759571965009272,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4592879410994537,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4791975823807606,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.46088016473893445,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.13025123921138504,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9357666605760042,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7992196548412991,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.48812365962949245,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5577525197458773,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.6607378978230116,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.47164107896492813,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.30950064143013334,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.006150742417380561,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4043130656082028,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.9888145923654321,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5865227529641686,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9014214844330504,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.9072770127610534,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.22743319749475832,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.04912431712130805,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8282574348692169,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.00839759326178946,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4534342640622766,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.15866354285373863,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8471249917027401,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.4341712990684854,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.5579245254168461,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8874979969348114,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.45878462494768923,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.22918533573857847,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7060350861125313,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.013691044061096669,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.6679307363934819,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.47627692737809557,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.8132460696686934,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4630246056374723,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.13159075331795367,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.628041926397312,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.3175909861569175,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.6452120471825318,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7997939791519331,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.399954880488093,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.6150584205536416,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7551450057242699,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.34391080908622573,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.07539281140034193,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.3337412174692349,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.11317642222437074,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.17109794556340163,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.5085950572324311,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.861384204995375,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.3811822324470917,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.905392452819151,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8898059822179134,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.5763859333395975,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.964407319465105,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.26058124299304897,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.64549181166322,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.2977129604360824,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6066154207899217,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9409205436385051,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6764918378562408,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.4894497934337676,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.218689766073624,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9103464518063316,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.7634253391195944,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.6469552796028921,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.3471389638919997,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.1905422132180956,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.9280162454270979,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.21049316865814816,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.588180909994884,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.8884597191285108,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.7217947798934423,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.3866736219255136,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.8417916323476329,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.04359429669335335,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6804354125476306,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.7769751930153768,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.09688425474414486,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.4429915850273789,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.22557220497124408,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.8755892952698585,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.23036258171248747,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.366564605909824,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.6575705868014277,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.25114894519639175,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.44486449900321423,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.3562118114481079,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.7738593471613402,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.23774158185681382,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.6244029760163261,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.12817241266453872,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.63694827377485,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.850989642710668,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.42520433839566185,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,0.42059323090714007,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
0.1,-0.7704036097936089,observational_loss,-0.1,0.1,0.2,0.1,0.0,True
